AGE,CAPITAL-LOSS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,HOURS-PER-WEEK,RELATIONSHIP,RACE,SEX,CAPITAL-GAIN,CLASS
28,0,184831,10,10,3,40,6,1,2,0,1
46,0,245724,10,10,2,50,4,1,2,0,1
36,0,27053,8,9,4,40,6,1,1,0,1
72,0,205343,6,7,5,40,6,1,1,0,1
35,0,229328,8,9,1,40,1,4,1,0,1
33,0,319560,14,11,2,40,6,4,1,0,0
69,0,136218,6,7,3,40,4,1,1,0,1
35,0,54576,8,9,1,40,3,1,2,0,1
31,0,323069,8,9,4,20,6,1,1,0,1
34,0,148291,8,9,1,32,1,1,1,0,1
30,0,152453,6,7,1,40,3,1,2,0,1
28,0,114053,9,13,3,55,4,1,2,0,1
54,0,212960,9,13,1,35,3,1,2,0,0
47,0,264052,10,10,1,50,3,1,2,0,0
24,0,82804,8,9,3,40,6,4,1,0,1
52,0,334273,9,13,1,60,3,1,2,0,0
20,0,27337,8,9,3,48,2,3,2,0,1
43,0,188436,11,14,1,45,3,1,2,5013,1
45,0,433665,3,4,4,40,6,1,1,0,1
29,0,110663,8,9,4,35,4,1,2,0,1
47,0,87490,11,14,2,42,6,1,2,0,1
24,0,354351,8,9,3,40,2,1,2,0,1
51,0,95469,8,9,1,40,3,1,2,0,1
17,0,242718,6,7,3,12,2,1,2,0,1
37,1977,22463,14,11,1,40,3,1,2,0,0
27,0,158156,15,16,3,70,4,1,1,0,1
29,0,350162,9,13,1,40,1,1,2,0,0
18,0,165532,7,8,3,25,2,1,2,0,1
36,0,28738,13,12,2,35,6,1,1,0,1
58,0,283635,9,13,3,40,4,1,1,0,1
26,0,86646,10,10,1,45,3,1,2,0,1
65,0,195733,10,10,1,30,3,1,2,0,0
57,0,69884,8,9,1,40,3,1,2,0,0
59,0,199713,8,9,1,40,3,1,2,0,1
27,0,181659,8,9,1,40,3,1,2,0,1
31,0,340939,9,13,3,40,4,1,2,0,1
21,0,197747,10,10,3,24,2,1,1,0,1
29,0,34292,10,10,3,60,4,1,2,0,1
18,0,156764,6,7,3,40,2,1,2,0,1
52,1887,25826,5,6,1,47,3,1,2,0,0
57,0,103948,9,13,2,80,4,1,2,0,1
42,0,137390,8,9,1,40,3,1,2,0,1
55,0,105138,8,9,1,40,1,2,1,0,1
60,0,39352,3,4,3,48,4,1,2,0,0
31,0,168387,9,13,1,40,3,1,2,7688,0
23,0,117789,9,13,3,40,2,1,1,0,1
27,0,267147,8,9,3,40,2,1,2,0,1
23,0,99399,10,10,3,25,6,3,1,0,1
42,1902,214242,12,15,1,50,3,1,2,0,0
25,0,200408,10,10,3,40,4,1,2,2174,1
49,0,136455,9,13,3,45,4,1,1,0,1
32,0,239824,9,13,3,40,4,1,2,0,1
19,0,217039,10,10,3,28,2,1,2,0,1
60,0,51290,3,4,2,40,4,1,1,0,1
42,0,175674,4,5,1,40,3,1,2,0,1
35,0,194404,13,12,3,40,4,1,2,0,1
48,0,45612,8,9,3,37,6,4,1,0,1
51,0,410114,11,14,1,40,3,1,2,0,0
29,0,182521,8,9,3,40,4,3,2,0,1
36,0,339772,8,9,4,40,4,4,2,0,1
17,0,169658,5,6,3,21,2,1,1,0,1
52,0,200853,11,14,2,60,4,1,1,6849,1
24,0,247564,8,9,3,40,4,1,2,0,1
24,0,249909,8,9,1,50,3,1,2,0,1
26,0,208122,9,13,3,40,2,1,2,1055,1
27,0,109881,9,13,3,20,2,1,1,0,1
39,0,207824,8,9,3,60,2,1,2,0,1
30,0,369027,8,9,1,45,3,4,2,0,1
50,0,114117,8,9,1,32,3,1,2,0,1
52,0,51048,9,13,1,55,3,1,2,0,1
46,0,102388,12,15,1,45,3,1,2,15024,0
23,0,190483,9,13,3,20,2,1,1,0,1
45,0,462440,6,7,5,20,4,4,1,0,1
65,0,109351,4,5,5,24,6,4,1,0,1
29,0,34383,14,11,1,55,3,1,2,0,1
47,0,241832,4,5,6,40,6,1,2,0,1
30,0,124187,8,9,3,60,2,4,2,0,1
34,0,153614,8,9,1,45,3,1,2,0,0
38,0,267556,8,9,1,64,3,1,2,0,1
33,0,205469,10,10,1,40,3,1,2,0,0
49,0,268090,9,13,1,26,3,1,2,0,0
47,0,165039,10,10,3,40,6,4,1,0,1
49,0,120451,5,6,4,40,6,4,1,0,1
43,0,154374,10,10,1,60,3,1,2,15024,0
30,0,103649,9,13,1,40,1,4,1,0,0
58,0,35723,8,9,1,60,3,1,2,0,1
19,0,262601,8,9,3,14,2,1,1,0,1
21,0,226181,9,13,3,40,4,1,2,0,1
33,0,175697,9,13,1,60,3,1,2,15024,0
47,0,248145,2,3,1,50,3,1,2,0,1
52,0,289436,15,16,1,60,3,1,2,0,0
26,0,75654,8,9,2,55,4,1,2,0,1
60,0,199378,8,9,1,40,3,1,2,0,1
21,0,160968,10,10,3,40,2,1,2,0,1
36,0,188563,10,10,1,50,3,1,2,5178,0
31,0,55849,10,10,1,45,3,1,2,0,1
50,0,195322,15,16,4,40,4,1,2,0,0
31,0,402089,8,9,2,40,6,1,1,0,1
71,0,78277,8,9,1,15,3,1,2,0,1
58,0,158611,8,9,1,50,3,1,2,0,1
30,0,169496,9,13,1,40,3,1,2,0,0
20,0,130959,10,10,3,20,2,1,2,0,1
24,0,556660,8,9,3,50,5,1,2,4101,1
35,0,292472,15,16,1,40,3,2,2,0,0
38,0,143774,10,10,4,45,4,1,1,0,1
27,0,288341,8,9,3,32,2,1,1,0,1
29,0,71592,10,10,3,40,6,2,1,0,1
70,0,167358,4,5,5,15,6,1,1,1111,1
34,0,106742,8,9,1,45,3,1,2,0,1
44,0,219288,3,4,1,35,3,1,2,0,1
43,0,174524,8,9,1,40,3,1,2,0,0
44,0,335183,7,8,1,40,3,4,2,0,0
35,0,261293,11,14,3,60,4,1,2,0,1
27,0,111900,10,10,3,40,4,1,2,0,1
43,0,194360,11,14,3,38,4,1,2,0,1
20,0,81145,10,10,3,25,4,1,1,0,1
42,0,341204,13,12,2,40,6,1,1,8614,0
27,0,249362,10,10,1,40,3,1,2,3411,1
42,0,247019,8,9,1,40,3,4,2,0,0
20,1762,114746,6,7,6,40,2,2,1,0,1
24,1721,172146,4,5,3,40,4,1,2,0,1
48,0,110457,10,10,2,40,4,1,2,0,1
17,0,80077,6,7,3,20,2,1,1,0,1
17,0,368700,6,7,3,10,2,1,2,0,1
33,0,182556,9,13,1,40,3,1,2,0,0
50,0,219420,8,9,1,50,3,1,2,0,0
22,0,240817,8,9,3,40,2,1,1,2597,1
17,0,102726,7,8,3,16,2,1,2,0,1
32,0,226267,10,10,1,40,3,1,2,0,1
31,0,125457,8,9,3,45,4,1,2,0,1
58,0,204021,8,9,5,50,4,1,2,0,1
29,0,92262,8,9,3,48,2,1,2,0,1
37,0,161141,14,11,1,40,3,1,2,0,0
34,0,190290,8,9,1,40,3,1,2,0,0
23,0,430828,10,10,4,40,6,4,2,0,1
18,0,59342,6,7,3,5,2,1,1,0,1
34,0,136721,8,9,2,40,4,1,1,0,1
66,0,149422,3,4,3,4,4,1,2,0,1
45,0,86644,9,13,1,55,1,1,1,0,1
41,0,195124,11,14,3,35,4,1,2,0,1
26,0,167350,8,9,3,30,5,1,2,0,1
54,0,113000,10,10,1,40,3,1,2,0,1
24,0,140027,10,10,3,45,2,4,1,0,1
42,0,262425,10,10,1,50,3,1,2,0,1
20,0,316702,10,10,3,20,2,1,2,0,1
23,0,335453,9,13,3,20,4,1,1,0,1
25,0,202480,13,12,3,45,5,1,2,0,1
35,0,203628,11,14,3,60,4,1,2,0,0
31,1902,118710,11,14,1,40,3,1,2,0,0
30,0,189620,9,13,3,40,2,1,1,0,1
19,0,475028,8,9,3,20,2,1,1,0,1
36,0,110866,9,13,3,50,4,1,2,0,1
31,1380,243605,9,13,5,40,6,1,1,0,1
21,0,163870,10,10,3,30,2,1,2,0,1
31,0,80145,10,10,1,40,3,1,2,0,1
46,0,295566,15,16,2,65,6,1,1,25236,0
44,0,63042,9,13,2,50,2,1,1,0,0
40,0,229148,7,8,1,40,3,4,2,0,1
45,0,242552,10,10,3,40,4,4,2,0,1
60,0,177665,8,9,1,35,3,1,2,0,1
18,0,208103,6,7,3,25,5,1,2,0,1
28,0,296450,9,13,1,40,3,1,2,0,1
36,0,70282,10,10,2,40,6,4,1,0,1
36,0,271767,9,13,4,40,4,1,2,0,1
40,0,144995,14,11,1,40,3,1,2,4386,1
36,0,382635,9,13,2,35,6,1,1,0,1
31,0,295697,8,9,4,40,6,4,1,0,1
33,0,194141,8,9,1,40,3,1,2,0,1
19,0,378418,8,9,3,40,2,1,1,0,1
22,0,214399,10,10,3,15,2,1,1,0,1
34,0,217460,9,13,1,45,3,1,2,0,0
33,0,182556,8,9,3,40,4,1,2,0,1
41,2051,125831,8,9,1,60,3,1,2,0,1
29,0,271328,9,13,3,40,4,1,2,4650,1
50,0,50459,8,9,1,42,3,1,2,0,0
42,0,162140,9,13,1,45,3,1,2,7298,0
43,0,177937,9,13,3,40,4,1,2,0,0
44,0,111502,8,9,1,40,1,1,1,0,1
20,0,299047,10,10,3,20,4,1,1,0,1
31,0,223212,8,9,1,40,3,1,2,0,1
65,0,118474,6,7,1,59,3,1,2,9386,0
23,0,352139,10,10,3,24,4,1,1,0,1
55,0,173093,10,10,2,40,4,2,1,0,1
26,2377,181655,14,11,1,45,3,1,2,0,1
25,0,332702,14,11,3,15,2,1,1,0,1
45,0,51164,10,10,1,40,1,4,1,0,1
35,0,234901,10,10,1,40,3,1,2,2407,1
36,0,131414,10,10,3,36,4,4,1,0,1
43,0,260960,9,13,1,50,3,1,2,0,1
56,0,156052,8,9,5,20,6,4,1,594,1
42,0,279914,9,13,1,40,3,1,2,0,0
19,0,192453,10,10,3,25,5,1,1,0,1
55,0,200939,8,9,1,72,3,1,2,0,1
42,0,151408,11,14,3,50,4,1,1,14084,0
26,0,112847,14,11,3,40,2,1,2,0,1
17,0,316929,7,8,3,20,2,1,2,0,1
42,0,126319,9,13,1,40,1,1,1,0,0
55,0,197422,8,9,1,40,3,1,2,7688,0
32,0,267736,10,10,3,40,2,4,1,0,1
29,0,267034,6,7,3,40,2,4,2,0,1
46,0,193047,9,13,1,37,3,1,2,0,1
29,0,356089,9,13,1,40,3,1,2,7688,0
22,0,223515,9,13,3,20,6,1,2,0,1
58,0,87510,5,6,1,40,3,1,2,0,1
23,0,145111,8,9,3,50,6,1,2,0,1
39,0,48093,8,9,3,40,4,1,2,0,1
27,0,31757,14,11,3,38,2,1,2,0,1
54,0,285854,8,9,1,40,3,1,2,0,0
33,0,120064,9,13,3,45,4,1,1,0,1
46,0,167381,8,9,1,40,1,1,1,0,0
37,0,103408,8,9,3,40,4,4,2,0,1
36,0,101460,8,9,3,18,4,1,1,0,1
59,0,420537,8,9,1,38,1,1,1,0,0
34,0,119411,8,9,2,40,6,1,2,0,1
53,0,128272,15,16,1,70,3,1,2,0,0
51,0,386773,9,13,3,55,4,1,2,0,0
32,0,283268,5,6,4,42,6,1,1,0,1
31,0,301526,10,10,6,40,5,1,2,0,1
22,0,151790,10,10,1,30,1,1,1,0,1
47,0,106252,9,13,2,50,4,1,1,0,1
32,0,188557,8,9,3,40,4,1,2,0,1
26,0,171114,10,10,3,38,4,1,1,0,1
37,0,327323,2,3,4,32,4,1,2,0,1
31,0,244147,8,9,2,55,6,1,2,0,1
37,0,280282,14,11,1,24,1,1,1,0,0
55,0,116442,8,9,3,38,4,1,2,0,1
23,0,282579,14,11,2,56,4,1,2,0,1
36,0,51838,10,10,2,40,6,1,1,0,1
34,0,73585,11,14,1,40,3,1,2,0,1
43,0,226902,9,13,1,50,3,1,2,0,0
54,0,279129,10,10,3,40,4,1,2,0,1
43,0,146908,10,10,1,40,3,1,2,0,1
28,1669,196690,14,11,3,42,4,1,1,0,1
40,0,130760,14,11,1,50,3,1,2,0,0
41,0,49572,10,10,1,60,3,1,2,0,1
40,0,237601,9,13,3,55,4,4,1,0,0
42,0,169628,10,10,2,38,4,4,1,0,1
61,2352,36671,8,9,1,50,3,1,2,0,1
18,0,231193,7,8,3,30,2,1,2,0,1
59,0,192130,8,9,1,16,3,1,2,0,1
21,0,149704,8,9,3,40,4,1,1,1055,1
48,0,102102,14,11,1,50,3,1,2,0,0
41,0,32185,9,13,1,40,3,1,2,0,1
18,0,196061,10,10,3,33,2,1,2,0,1
23,0,211046,8,9,3,40,4,1,1,2463,1
60,0,31577,8,9,1,60,3,1,2,0,0
22,0,162343,10,10,3,20,5,4,2,0,1
61,0,128831,8,9,1,40,3,1,2,0,1
25,0,316688,8,9,3,40,4,4,2,0,1
46,0,90758,11,14,3,35,4,1,2,0,0
43,1902,274363,9,13,1,40,3,1,2,0,0
43,0,154538,13,12,2,40,4,1,2,0,1
24,1721,106085,8,9,3,30,2,4,2,0,1
68,0,315859,6,7,3,20,6,1,2,0,1
31,0,51471,8,9,2,38,6,1,1,0,1
17,0,193830,6,7,3,20,2,1,1,0,1
32,0,231043,8,9,1,48,3,1,2,5178,0
50,0,23780,11,14,6,40,5,1,2,0,1
33,0,169879,9,13,1,47,3,1,2,3103,0
64,0,270333,9,13,1,40,3,1,2,0,0
20,0,138768,8,9,3,30,2,1,2,0,1
30,0,191571,8,9,4,36,2,1,1,0,1
22,0,219941,10,10,3,40,2,4,2,0,1
43,0,94113,10,10,2,45,4,1,2,0,1
22,0,137510,10,10,3,40,2,1,2,0,1
17,0,32607,5,6,3,20,2,1,2,0,1
47,0,93208,8,9,1,75,1,1,1,0,1
41,0,254440,14,11,3,60,4,1,1,0,1
56,0,186556,10,10,1,50,3,1,2,0,0
64,0,169871,8,9,1,45,3,1,2,0,1
47,0,191277,8,9,1,50,3,1,2,0,0
48,0,167159,14,11,3,40,6,1,2,0,1
31,0,171871,11,14,3,46,4,1,1,0,1
29,0,154411,14,11,3,40,2,1,2,0,1
30,0,129227,8,9,5,40,4,1,1,0,1
32,1672,110331,8,9,1,60,3,1,2,0,1
57,653,34269,8,9,5,42,6,1,2,0,0
62,0,174355,8,9,5,40,4,1,1,0,1
39,0,680390,8,9,4,24,6,1,1,0,1
43,0,233130,10,10,3,25,4,1,2,0,1
24,0,165474,9,13,3,40,2,1,2,0,1
42,0,257780,6,7,1,15,3,1,2,0,1
53,0,194259,10,10,1,40,1,1,1,4386,0
26,0,280093,10,10,3,40,2,1,2,0,1
73,0,177387,8,9,1,40,3,1,2,0,1
72,0,28929,6,7,5,24,4,1,1,0,1
55,0,105304,8,9,1,40,3,1,2,0,1
25,0,499233,8,9,2,40,4,1,2,0,1
41,0,180572,9,13,2,50,4,1,1,0,0
24,0,321435,9,13,3,50,4,1,2,0,1
63,0,86108,8,9,5,6,4,1,2,0,1
17,0,198124,6,7,3,20,2,1,2,0,1
35,0,135162,10,10,1,50,3,1,2,0,1
51,0,146813,10,10,1,40,3,1,2,0,0
62,0,291175,9,13,5,48,4,1,1,0,1
55,0,387569,8,9,1,40,3,1,2,4386,0
43,0,102895,10,10,2,40,4,1,2,0,1
40,0,33274,8,9,2,50,4,1,1,0,1
37,0,86551,9,13,1,45,3,1,2,0,0
39,0,138192,9,13,1,40,3,1,2,0,1
31,0,118966,8,9,3,18,2,1,2,0,1
61,0,99784,11,14,5,40,4,1,1,0,0
26,0,90980,14,11,2,55,4,1,1,0,1
46,0,177407,8,9,1,50,3,1,2,0,1
26,0,96467,9,13,3,40,4,1,1,0,1
48,0,327886,15,16,2,50,2,1,2,0,0
34,0,111567,8,9,3,40,2,1,2,0,1
34,0,166545,8,9,3,40,2,1,1,0,1
59,0,142182,8,9,1,40,3,1,2,0,0
34,0,188798,9,13,3,40,2,1,1,0,1
49,0,38563,9,13,3,56,4,1,1,0,0
18,0,216284,6,7,3,20,2,1,1,0,1
43,0,191547,8,9,1,40,3,1,2,0,1
48,0,285335,6,7,1,50,3,1,2,0,1
28,0,142712,10,10,1,70,3,1,2,0,1
33,0,80945,8,9,1,40,3,1,2,0,1
24,0,309055,10,10,3,15,4,1,1,0,1
21,0,62339,5,6,3,40,4,1,2,0,1
17,0,368700,6,7,3,28,2,1,2,0,1
39,0,176186,10,10,1,50,3,1,2,0,0
29,0,266855,9,13,4,40,2,1,2,0,1
44,0,48087,9,13,1,40,3,1,2,0,0
24,0,121313,10,10,3,50,2,1,2,0,1
71,0,143437,11,14,1,40,3,1,2,10605,0
51,2415,160724,9,13,1,40,3,2,2,0,0
55,0,282753,2,3,2,25,6,4,2,0,1
41,0,194636,9,13,1,60,3,1,2,0,0
23,0,153044,8,9,3,7,6,4,1,0,1
38,0,411797,14,11,2,40,6,1,1,0,1
39,0,117683,8,9,1,40,3,1,2,0,0
19,0,376540,8,9,3,30,4,1,1,0,1
49,0,72393,4,5,2,40,4,1,1,0,1
32,0,270335,9,13,1,40,5,1,2,0,0
27,0,96226,8,9,1,70,3,1,2,0,1
38,0,95336,9,13,1,50,3,1,2,0,0
33,0,258498,10,10,1,60,1,1,1,0,1
63,0,149698,10,10,1,15,3,1,2,0,1
23,0,205865,9,13,3,28,2,1,2,0,1
33,0,155781,10,10,1,60,3,1,2,0,1
54,0,406468,8,9,1,40,3,4,2,0,1
29,0,177119,14,11,2,45,4,1,1,2174,1
48,0,144397,10,10,2,30,6,4,1,0,1
35,0,372525,9,13,3,40,4,1,2,0,1
28,0,164170,14,11,1,40,1,2,1,0,1
37,0,183800,9,13,1,50,3,1,2,7688,0
42,0,177307,12,15,1,65,3,1,2,0,0
40,0,170108,11,14,1,40,3,1,2,0,1
47,0,341995,10,10,2,55,2,1,2,0,1
22,0,226508,9,13,3,50,2,1,1,0,1
30,0,87418,9,13,1,45,3,1,2,0,0
28,0,109165,8,9,1,40,3,1,2,0,1
63,0,28856,3,4,1,55,3,1,2,0,1
51,0,175897,4,5,1,20,3,1,2,0,1
22,0,99697,8,9,3,40,2,1,1,0,1
27,0,90270,13,12,1,40,2,3,2,0,1
35,0,152375,8,9,3,45,4,1,2,0,1
46,0,171550,8,9,2,38,4,1,1,0,1
37,0,211154,10,10,2,52,4,1,2,0,1
24,0,202570,9,13,3,15,2,4,2,0,1
37,0,168496,8,9,2,10,2,1,2,0,1
53,0,68898,10,10,1,40,3,1,2,0,1
27,0,93235,8,9,3,30,4,1,2,0,1
38,0,278924,10,10,2,44,4,1,2,0,1
53,0,311020,5,6,1,60,3,1,2,0,1
34,0,175878,10,10,3,40,4,1,2,0,1
23,0,543028,8,9,3,40,2,4,2,0,1
39,0,202027,9,13,1,45,3,1,2,15024,0
43,0,158926,11,14,1,50,1,2,1,0,1
67,0,76860,8,9,1,40,3,2,2,0,0
81,0,136063,8,9,1,30,3,1,2,0,1
21,0,186648,10,10,3,20,2,1,2,0,1
23,0,257509,10,10,3,25,4,1,2,0,1
25,0,98155,10,10,3,40,6,1,2,0,1
42,0,274198,2,3,1,38,1,1,1,0,1
38,0,97083,10,10,1,40,1,4,1,0,1
64,0,29825,8,9,1,5,3,1,2,0,1
32,0,262153,8,9,1,40,3,1,2,0,1
37,0,214738,8,9,1,40,3,1,2,0,1
51,0,138022,11,14,1,60,3,1,2,0,0
22,0,91842,10,10,3,42,4,1,1,0,1
33,0,373662,1,2,6,40,4,1,1,0,1
42,0,162003,8,9,2,55,4,1,2,0,1
19,0,52114,10,10,3,10,2,1,1,0,1
51,0,241843,0,1,1,40,3,1,2,0,1
23,0,375871,8,9,1,40,1,1,1,0,1
37,0,186934,6,7,1,44,3,1,2,3103,0
37,0,176900,8,9,1,99,3,1,2,0,0
47,0,21906,11,14,3,25,4,1,1,0,1
41,2415,132222,12,15,1,40,3,1,2,0,0
33,0,143653,8,9,1,30,3,1,2,0,1
31,0,111567,9,13,3,40,4,1,2,0,0
31,0,78602,13,12,2,40,6,3,1,0,1
35,0,465507,8,9,1,40,3,4,2,0,1
38,0,196373,8,9,1,40,3,1,2,0,0
18,0,293227,8,9,3,45,4,1,1,0,1
20,0,241752,8,9,1,40,3,1,2,0,1
54,0,166398,10,10,2,35,6,4,1,0,1
40,0,184682,10,10,2,40,6,1,1,0,1
36,1977,108293,9,13,1,45,1,1,1,0,0
43,0,250802,10,10,2,35,6,1,2,0,1
44,0,325159,10,10,2,40,6,1,2,0,1
44,0,174675,8,9,1,40,1,1,1,0,0
43,0,227065,11,14,1,43,3,1,2,0,0
51,0,269080,3,4,5,40,6,4,1,0,1
18,0,177722,8,9,3,20,2,1,1,0,1
51,0,133461,10,10,1,40,3,1,2,0,1
41,0,239683,5,6,1,30,3,1,2,0,1
44,0,398473,10,10,1,70,3,1,2,0,0
33,0,298785,5,6,2,40,4,1,2,0,1
33,0,123424,9,13,1,40,3,1,2,0,0
42,0,176286,13,12,1,40,3,1,2,0,0
25,0,150062,10,10,1,45,3,1,2,0,1
32,0,169240,8,9,2,38,4,1,1,0,1
32,0,288273,9,13,1,70,3,1,2,0,1
36,0,526968,5,6,2,40,6,1,1,0,1
28,0,57066,8,9,1,40,3,1,2,0,1
20,0,323573,8,9,3,20,2,1,1,0,1
35,0,368825,10,10,1,60,3,1,2,0,0
55,0,189721,8,9,1,20,3,1,2,0,1
48,0,164966,9,13,1,40,3,2,2,0,0
36,0,94954,14,11,5,20,4,1,1,0,1
34,0,202046,8,9,1,35,3,1,2,0,0
28,0,161538,9,13,3,35,4,1,1,0,1
67,2392,105252,9,13,5,40,4,1,2,0,0
37,0,200153,8,9,1,40,3,1,2,0,1
44,0,32185,8,9,3,70,6,1,2,0,1
25,0,178326,10,10,3,40,4,1,1,0,1
21,0,255957,10,10,3,40,4,1,1,4101,1
40,0,188693,11,14,1,35,3,1,2,0,0
78,0,182977,8,9,5,40,4,4,1,2964,1
34,0,159929,8,9,2,40,2,1,2,0,1
49,0,123207,8,9,3,44,4,1,1,0,1
22,0,284317,13,12,3,40,4,1,1,0,1
23,0,184699,8,9,3,40,6,4,1,0,1
60,0,154474,8,9,3,42,6,1,2,0,1
45,0,318280,8,9,5,40,4,1,2,0,0
63,0,254907,14,11,2,20,4,1,1,0,1
41,0,349221,8,9,3,35,2,4,1,0,1
47,0,335973,8,9,2,40,6,1,1,0,1
44,0,126701,8,9,2,40,6,1,2,0,1
51,0,122159,10,10,5,40,4,1,1,3325,1
46,1504,187370,9,13,3,40,4,1,2,0,1
41,0,194636,14,11,1,40,3,1,2,0,1
50,0,124793,8,9,1,30,3,1,2,0,1
47,0,192835,8,9,1,50,3,1,2,0,0
35,0,290226,8,9,3,45,4,1,2,0,1
56,0,112840,8,9,1,55,3,1,2,0,0
45,0,89325,11,14,2,45,4,1,2,0,1
48,0,33109,9,13,2,58,6,1,2,0,0
40,0,82465,10,10,1,40,3,1,2,2580,1
39,0,329980,9,13,1,50,3,1,2,15024,0
20,0,148294,10,10,3,40,2,1,2,0,1
50,1902,168212,15,16,1,65,3,1,2,0,0
38,0,343642,8,9,1,40,1,1,1,0,0
23,0,115244,9,13,3,60,2,1,1,0,1
31,0,162572,8,9,3,16,2,1,2,0,1
58,0,356067,9,13,1,40,3,1,2,0,1
66,0,271567,8,9,4,40,4,4,2,0,1
39,0,180804,8,9,1,40,3,1,2,0,0
54,0,123011,8,9,1,52,3,1,2,15024,0
26,0,109186,10,10,1,50,3,1,2,0,1
51,0,220537,8,9,2,40,4,1,1,0,1
34,0,124827,14,11,3,40,2,1,2,0,1
50,0,767403,8,9,1,40,3,1,2,3103,0
42,0,118494,10,10,1,44,3,1,2,0,0
38,0,173208,11,14,1,25,3,1,2,0,1
48,0,107373,3,4,1,40,3,1,2,0,1
33,0,26973,14,11,1,40,1,1,1,0,0
51,0,191965,8,9,5,32,6,1,1,0,1
22,0,122346,8,9,2,40,4,1,2,0,1
19,0,117201,8,9,3,30,2,1,2,0,1
41,0,198316,10,10,3,50,4,1,2,0,1
48,0,123075,11,14,1,35,3,1,2,0,0
42,0,209370,8,9,4,30,4,1,1,0,1
34,0,33117,10,10,1,40,3,1,2,0,1
23,0,129042,8,9,3,40,6,4,1,0,1
56,0,169133,8,9,1,50,3,1,2,0,1
30,0,201624,9,13,3,45,4,4,2,0,1
45,0,368561,8,9,1,55,3,1,2,0,0
48,0,207848,5,6,1,40,1,1,1,0,1
48,0,138370,11,14,6,50,4,2,2,0,1
31,0,93106,14,11,3,40,4,1,1,0,1
20,1719,223515,13,12,3,20,2,1,2,0,1
27,0,389713,10,10,3,40,4,1,2,0,1
32,0,206365,8,9,3,40,4,4,1,0,1
76,0,431192,3,4,5,2,4,1,2,0,1
19,2001,241616,8,9,3,40,6,1,2,0,1
66,0,150726,4,5,1,1,3,1,2,1409,1
37,0,123785,8,9,3,75,4,1,2,0,1
34,0,289984,8,9,2,30,6,4,1,0,1
34,0,164309,6,7,1,8,1,1,1,0,1
90,0,137018,8,9,3,40,4,1,1,0,1
23,0,137994,10,10,3,40,2,4,1,0,1
43,0,341204,10,10,2,40,4,1,1,0,1
44,0,167005,9,13,1,60,3,1,2,7688,0
24,0,34446,10,10,3,37,4,1,1,0,1
28,0,187160,12,15,2,55,6,1,2,0,1
64,0,196288,13,12,3,20,4,1,1,0,1
23,0,217961,10,10,1,40,3,1,2,0,1
20,0,74631,10,10,3,50,4,1,1,0,1
36,1902,156667,9,13,1,50,3,1,2,0,0
61,0,125155,8,9,1,40,3,1,2,0,1
53,0,263925,9,13,1,40,3,1,2,0,0
30,0,296453,9,13,1,40,3,1,2,7298,0
52,0,44728,10,10,1,55,3,1,2,0,0
38,0,193026,10,10,2,40,4,1,2,0,1
32,0,87643,9,13,1,40,3,1,2,0,1
30,0,106742,7,8,1,75,3,1,2,0,1
41,0,302122,14,11,2,40,4,1,1,0,1
49,1902,193960,11,14,1,40,3,1,2,0,0
45,0,185385,8,9,1,47,3,1,2,0,0
43,0,277647,8,9,1,35,3,1,2,0,1
61,0,128848,8,9,1,40,3,1,2,3471,1
54,0,377701,8,9,1,32,3,1,2,0,1
34,0,157886,13,12,4,40,6,1,1,0,1
49,0,175958,10,10,1,80,3,1,2,0,0
38,0,223004,10,10,3,40,2,1,2,0,1
35,1977,199352,12,15,1,80,3,1,2,0,0
36,0,29984,7,8,1,40,3,1,2,0,1
30,0,181651,9,13,1,50,3,1,2,0,1
36,0,117312,13,12,2,60,4,1,1,0,1
22,0,34029,9,13,3,20,2,1,1,0,1
38,1902,132879,8,9,1,40,3,1,2,0,0
37,0,215310,8,9,1,50,3,1,2,0,0
48,1902,55863,15,16,1,46,1,1,1,0,0
17,0,220384,6,7,3,15,2,1,2,0,1
19,0,36012,10,10,3,20,2,1,2,0,1
27,1590,137645,9,13,3,40,4,4,1,0,1
22,0,191342,9,13,3,50,2,2,2,0,1
49,0,31339,8,9,1,40,3,1,2,0,1
43,0,227910,14,11,1,40,1,1,1,0,0
43,0,173728,9,13,4,40,6,1,1,0,1
19,0,167816,8,9,2,35,4,1,1,0,1
58,0,81642,8,9,1,60,3,1,2,0,1
41,0,195258,10,10,1,40,3,1,2,0,0
31,0,232475,10,10,1,40,3,1,2,0,1
30,0,241259,14,11,1,40,3,1,2,0,1
32,0,118161,8,9,1,40,3,1,2,0,1
29,0,201954,9,13,3,35,4,1,2,0,1
42,0,150533,10,10,1,52,3,1,2,7298,0
38,0,412296,8,9,2,28,2,1,2,0,1
41,0,133060,13,12,1,40,3,1,2,0,0
44,0,120539,9,13,3,50,4,1,2,0,0
31,0,196025,15,16,6,60,4,2,2,0,1
34,0,107793,8,9,2,40,4,1,2,0,1
21,0,163870,10,10,3,40,2,1,2,0,1
22,0,361280,9,13,3,20,2,2,2,0,1
62,0,92178,5,6,1,40,3,1,2,0,1
19,0,80710,8,9,3,40,2,1,1,0,1
29,1977,260729,8,9,1,25,1,1,1,0,0
43,0,182254,10,10,2,40,6,1,1,0,1
68,0,140282,3,4,1,8,3,1,2,0,1
45,0,149865,9,13,1,60,3,1,2,0,0
